id,Degree,Closeness,PageRank,Betweenness,Degree_norm,Closeness_norm,PageRank_norm,Betweenness_norm,Community,country,genres_list
Robert Vince,4,0.3401360544217687,0.0058227858556220416,0.0012514395408133225,0.07317073170731707,0.5102363730302248,0.06080695148663033,0.003947945810433855,0,"Canada, Japan, United States","Children & Family Movies, Comedies, Music & Musicals, Sports Movies"
Peter Chelsom,6,0.4032258064516129,0.0077139367915568255,0.005663382944837683,0.12195121951219512,0.7263806655777869,0.09931670595787213,0.017866407637578182,2,"Italy, United States","Action & Adventure, Dramas, International Movies, Romantic Movies, Sci-Fi & Fantasy, Thrillers"
International Movies,42,0.4830917874396135,0.05194501740726421,0.31698498431917355,1.0,1.0,1.0,1.0,0,,"Anurag Kashyap, Ashutosh Gowariker, Bong Joon Ho, Brian De Palma, Bruno Garotti, Clay Glen, Cosima Spender, David Pastor, Fernando Ayllón, Gerardo Olivares, Guillermo del Toro, Hiroyuki Seshita, Jalil Lespert, Jun Lana, Justin G. Dyck, Justin Webster, Kim Nguyen, Kobun Shizuno, Luis Ara, Lygia Barbosa da Silva, Maroun Baghdadi, Mateo Gil, Mike Newell, Navaniat Singh, Patricia Font, Paul Weitz, Peter Chelsom, Philippe Aractingi, Priyadarshan, Raphael Erichsen, Robert Altman, Rohit Jugraj, Ron Howard, Scott Hicks, Sean Cisterna, Sion Sono, Tensai Okamura, Tsutomu Mizushima, Vikramaditya Motwane, Yorgos Lanthimos, Youssef Chahine, Àlex Pastor"
TV Shows,4,0.31347962382445144,0.006493192444266331,0.002752411545548244,0.07317073170731707,0.41891194793857406,0.0744585287531657,0.00868309756520463,1,,"Hiroyuki Seshita, Joe Berlinger, Kobun Shizuno, Priyadarshan"
Noam Murro,6,0.423728813559322,0.010738485719826222,0.05627215435506983,0.12195121951219512,0.796623578631195,0.16090599235522643,0.17752309143580491,3,"United Kingdom, United States","British TV Shows, Comedies, Dramas, Independent Movies, International TV Shows, TV Action & Adventure"
Thomas Astruc,3,0.2358490566037736,0.013288410506601765,0.020404040404040404,0.04878048780487805,0.15295109863864348,0.21283044512785593,0.06436910709781599,3,"France, Japan, South Korea, United States","Kids' TV, Movies, TV Action & Adventure"
Sean Cisterna,5,0.38461538461538464,0.0068153283402939075,0.0038691489542857426,0.0975609756097561,0.6626217137293089,0.08101822424159776,0.012206095385230866,0,"Canada, United States","Children & Family Movies, Dramas, International Movies, Romantic Movies, Sports Movies"
Luis Ara,3,0.3472222222222222,0.004863293266830141,0.0009282626583747371,0.04878048780487805,0.5345134493670887,0.041268678094883195,0.002928412083520226,0,Brazil,"Documentaries, International Movies, Sports Movies"
Youssef Chahine,6,0.4,0.007737273512478814,0.004619760823295813,0.12195121951219512,0.7153291139240509,0.09979191466585685,0.014574068337079828,5,France,"Action & Adventure, Classic Movies, Dramas, Independent Movies, International Movies, Romantic Movies"
Adam Shankman,5,0.3597122302158273,0.006684468129273516,0.0019433098633771459,0.0975609756097561,0.5773039796011292,0.07835350060653834,0.00613060542142406,0,"Canada, United Kingdom, United States","Children & Family Movies, Comedies, Dramas, Music & Musicals, Romantic Movies"
Clay Glen,4,0.3816793893129771,0.00578621799583255,0.002275107666017539,0.07317073170731707,0.652563049570007,0.06006231536305406,0.007177335768456222,0,Australia,"Children & Family Movies, Dramas, International Movies, Sports Movies"
Documentaries,14,0.35587188612099646,0.01908630187641392,0.03957779016733733,0.3170731707317073,0.5641470336501646,0.3308936672958075,0.12485698731863679,5,,"Alastair Fothergill, Cosima Spender, Gerardo Olivares, Joe Berlinger, Justin Webster, Kim Nguyen, Luis Ara, Lygia Barbosa da Silva, Maroun Baghdadi, Martin Scorsese, Noah Baumbach, Philippe Aractingi, Raphael Erichsen, Scott Hicks"
TV Dramas,4,0.3215434083601286,0.006271683704903584,0.0004743151070489303,0.07317073170731707,0.4465383206479711,0.06994791724987116,0.0014963330457676833,4,,"Anurag Kashyap, Patricia Font, Sion Sono, Vikramaditya Motwane"
Fernando Ayllón,4,0.37593984962406013,0.007144727110020909,0.011565480694105346,0.07317073170731707,0.6328994955743791,0.08772581457946034,0.03648589449416952,0,"Brazil, Spain","Comedies, International Movies, Romantic Movies, Stand-Up Comedy"
Jeremy Saulnier,7,0.390625,0.008901779223727152,0.010861137227853954,0.14634146341463414,0.6832105419303799,0.12350489715097288,0.03426388556284997,2,"France, United States","Action & Adventure, Comedies, Cult Movies, Dramas, Horror Movies, Independent Movies, Thrillers"
Martin Scorsese,9,0.4065040650406504,0.011157143113112188,0.01185634879776021,0.1951219512195122,0.7376119172584131,0.16943116774797923,0.03740350295527564,5,"France, Italy, Japan, United Kingdom, United States","Children & Family Movies, Classic Movies, Comedies, Documentaries, Dramas, Independent Movies, Music & Musicals, Sports Movies, Thrillers"
Jun Lana,6,0.4032258064516129,0.008453659852788254,0.010443483327255199,0.12195121951219512,0.7263806655777869,0.11437978364429538,0.0329463029603308,0,"Canada, United Kingdom, United States","Comedies, Dramas, Independent Movies, International Movies, LGBTQ Movies, Romantic Movies"
Tsutomu Mizushima,5,0.3968253968253968,0.00789679943371691,0.012476769936430595,0.0975609756097561,0.7044529837251357,0.10304036191665293,0.03936076014208825,1,Japan,"Action & Adventure, Anime Features, Anime Series, International Movies, International TV Shows"
Kids' TV,1,0.19120458891013384,0.005250103556465152,0.0,0.0,0.0,0.049145346740282043,0.0,3,,Thomas Astruc
Mateo Gil,6,0.42016806722689076,0.00954081440142633,0.05566378004220358,0.12195121951219512,0.7844245293053932,0.13651765426309498,0.1756038386542483,4,Spain,"Comedies, Crime TV Shows, International Movies, International TV Shows, Romantic Movies, Spanish-Language TV Shows"
David Pastor,5,0.3968253968253968,0.006827141016287168,0.003783060708344387,0.0975609756097561,0.7044529837251357,0.08125876731169593,0.011934510767031182,2,"Spain, United States","Horror Movies, Independent Movies, International Movies, Sci-Fi & Fantasy, Thrillers"
